"No.","Time","Source","Destination","Protocol","Length","Info"
"12905","5.942029","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15184112 Win=665984 Len=0 TSval=1915940260 TSecr=1455335517"
"12906","5.942057","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15189608 Win=665984 Len=0 TSval=1915940260 TSecr=1455335522"
"12907","5.942073","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15196478 Win=665984 Len=0 TSval=1915940260 TSecr=1455335522"
"12908","5.942095","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15199226 Win=665984 Len=0 TSval=1915940260 TSecr=1455335522"
"12909","5.942110","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15206096 Win=665984 Len=0 TSval=1915940260 TSecr=1455335522"
"12930","5.944276","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15208844 Win=665984 Len=0 TSval=1915940260 TSecr=1455335522"
"12931","5.944843","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15214340 Win=665984 Len=0 TSval=1915940263 TSecr=1455335522"
"12932","5.944883","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15221210 Win=665984 Len=0 TSval=1915940263 TSecr=1455335526"
"12933","5.944896","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15228080 Win=665984 Len=0 TSval=1915940263 TSecr=1455335526"
"12934","5.944906","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15232202 Win=665984 Len=0 TSval=1915940263 TSecr=1455335526"
"12935","5.944918","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15239072 Win=665984 Len=0 TSval=1915940263 TSecr=1455335526"
"12936","5.944930","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15241820 Win=665984 Len=0 TSval=1915940263 TSecr=1455335526"
"12937","5.946156","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15244568 Win=665984 Len=0 TSval=1915940266 TSecr=1455335526"
"12938","5.946202","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15248690 Win=665984 Len=0 TSval=1915940266 TSecr=1455335529"
"12939","5.946224","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15255560 Win=665984 Len=0 TSval=1915940266 TSecr=1455335529"
"12940","5.946234","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15261056 Win=665984 Len=0 TSval=1915940266 TSecr=1455335529"
"12941","5.946247","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15265178 Win=665984 Len=0 TSval=1915940266 TSecr=1455335529"
"12942","5.946257","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15269300 Win=665984 Len=0 TSval=1915940266 TSecr=1455335529"
"12943","5.946270","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15272048 Win=665984 Len=0 TSval=1915940266 TSecr=1455335529"
"13031","5.953843","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15274796 Win=665984 Len=0 TSval=1915940271 TSecr=1455335529"
"13032","5.953877","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15278918 Win=665984 Len=0 TSval=1915940271 TSecr=1455335529"
"13033","5.953897","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15284414 Win=665984 Len=0 TSval=1915940271 TSecr=1455335531"
"13034","5.953907","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15291284 Win=665984 Len=0 TSval=1915940271 TSecr=1455335531"
"13035","5.953920","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15294032 Win=665984 Len=0 TSval=1915940271 TSecr=1455335531"
"13036","5.953930","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15300902 Win=665984 Len=0 TSval=1915940271 TSecr=1455335531"
"13037","5.959212","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15303650 Win=665984 Len=0 TSval=1915940271 TSecr=1455335531"
"13038","5.959266","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15309146 Win=665984 Len=0 TSval=1915940274 TSecr=1455335537"
"13039","5.959285","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15316016 Win=665984 Len=0 TSval=1915940274 TSecr=1455335537"
"13040","5.959302","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15320138 Win=665984 Len=0 TSval=1915940274 TSecr=1455335537"
"13041","5.959312","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15327008 Win=665984 Len=0 TSval=1915940274 TSecr=1455335537"
"13042","5.959324","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15329756 Win=665984 Len=0 TSval=1915940274 TSecr=1455335537"
"13043","5.959338","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15338000 Win=665984 Len=0 TSval=1915940275 TSecr=1455335537"
"13044","5.959348","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15344870 Win=665984 Len=0 TSval=1915940275 TSecr=1455335537"
"13045","5.959361","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15351740 Win=665984 Len=0 TSval=1915940275 TSecr=1455335537"
"13046","5.959371","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15354488 Win=665984 Len=0 TSval=1915940275 TSecr=1455335537"
"13082","5.960956","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15357236 Win=665984 Len=0 TSval=1915940275 TSecr=1455335537"
"13104","5.965146","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15359984 Win=665984 Len=0 TSval=1915940282 TSecr=1455335537"
"13105","5.965178","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15364106 Win=665984 Len=0 TSval=1915940282 TSecr=1455335541"
"13106","5.965195","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15370976 Win=665984 Len=0 TSval=1915940282 TSecr=1455335541"
"13107","5.965207","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15377846 Win=665984 Len=0 TSval=1915940282 TSecr=1455335541"
"13108","5.965222","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15383342 Win=665984 Len=0 TSval=1915940282 TSecr=1455335541"
"13109","5.965232","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15386090 Win=665984 Len=0 TSval=1915940282 TSecr=1455335541"
"13110","5.965245","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15392960 Win=665984 Len=0 TSval=1915940283 TSecr=1455335541"
"13111","5.965266","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15399830 Win=665984 Len=0 TSval=1915940283 TSecr=1455335541"
"13112","5.965285","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15406700 Win=665984 Len=0 TSval=1915940283 TSecr=1455335541"
"13113","5.965300","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15410822 Win=665984 Len=0 TSval=1915940283 TSecr=1455335541"
"13114","5.965317","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15416318 Win=665984 Len=0 TSval=1915940283 TSecr=1455335541"
"13115","5.965329","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15423188 Win=665984 Len=0 TSval=1915940283 TSecr=1455335541"
"13116","5.968387","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15431432 Win=665984 Len=0 TSval=1915940286 TSecr=1455335548"
"13117","5.968434","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15434180 Win=665984 Len=0 TSval=1915940286 TSecr=1455335548"
"13118","5.968452","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15441050 Win=665984 Len=0 TSval=1915940286 TSecr=1455335548"
"13119","5.968468","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15447920 Win=665984 Len=0 TSval=1915940286 TSecr=1455335548"
"13120","5.969327","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15450668 Win=665984 Len=0 TSval=1915940286 TSecr=1455335548"
"13121","5.969397","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15454790 Win=665984 Len=0 TSval=1915940287 TSecr=1455335548"
"13122","5.969419","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15461660 Win=665984 Len=0 TSval=1915940287 TSecr=1455335548"
"13123","5.969429","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15465782 Win=665984 Len=0 TSval=1915940287 TSecr=1455335548"
"13172","5.975699","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15471278 Win=665984 Len=0 TSval=1915940293 TSecr=1455335548"
"13173","5.975742","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15478148 Win=665984 Len=0 TSval=1915940293 TSecr=1455335552"
"13174","5.975762","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15485018 Win=665984 Len=0 TSval=1915940293 TSecr=1455335552"
"13175","5.975772","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15487766 Win=665984 Len=0 TSval=1915940293 TSecr=1455335552"
"13176","5.975785","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15494636 Win=665984 Len=0 TSval=1915940293 TSecr=1455335552"
"13177","5.975795","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15498758 Win=665984 Len=0 TSval=1915940293 TSecr=1455335552"
"13178","5.975808","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15501506 Win=665984 Len=0 TSval=1915940295 TSecr=1455335552"
"13179","5.975822","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15507002 Win=665984 Len=0 TSval=1915940295 TSecr=1455335559"
"13180","5.975837","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15511124 Win=665984 Len=0 TSval=1915940295 TSecr=1455335559"
"13181","5.975847","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15515246 Win=665984 Len=0 TSval=1915940295 TSecr=1455335559"
"13257","5.988329","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15519368 Win=665984 Len=0 TSval=1915940300 TSecr=1455335559"
"13258","5.988364","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15522116 Win=665984 Len=0 TSval=1915940302 TSecr=1455335559"
"13259","5.988383","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15528986 Win=665984 Len=0 TSval=1915940302 TSecr=1455335559"
"13260","5.988394","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15534482 Win=665984 Len=0 TSval=1915940302 TSecr=1455335559"
"13261","5.988412","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15539978 Win=665984 Len=0 TSval=1915940302 TSecr=1455335559"
"13262","5.988425","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15545474 Win=665984 Len=0 TSval=1915940302 TSecr=1455335561"
"13263","5.988439","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15552344 Win=665984 Len=0 TSval=1915940302 TSecr=1455335561"
"13264","5.988449","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15556466 Win=665984 Len=0 TSval=1915940302 TSecr=1455335561"
"13265","5.990328","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15563336 Win=665984 Len=0 TSval=1915940302 TSecr=1455335561"
"13266","5.990385","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15566084 Win=665984 Len=0 TSval=1915940302 TSecr=1455335561"
"13370","6.010461","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15568832 Win=665984 Len=0 TSval=1915940309 TSecr=1455335567"
"13384","6.010700","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15575702 Win=665984 Len=0 TSval=1915940309 TSecr=1455335567"
"13385","6.010727","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15581198 Win=665984 Len=0 TSval=1915940309 TSecr=1455335567"
"13386","6.010738","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15586694 Win=665984 Len=0 TSval=1915940309 TSecr=1455335567"
"13387","6.010753","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15590816 Win=665984 Len=0 TSval=1915940309 TSecr=1455335567"
"13388","6.010762","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15597686 Win=665984 Len=0 TSval=1915940309 TSecr=1455335567"
"13389","6.010777","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15603182 Win=665984 Len=0 TSval=1915940310 TSecr=1455335567"
"13390","6.010793","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15605930 Win=665984 Len=0 TSval=1915940312 TSecr=1455335567"
"13391","6.010805","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15612800 Win=665984 Len=0 TSval=1915940312 TSecr=1455335575"
"13392","6.010815","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15618296 Win=665984 Len=0 TSval=1915940312 TSecr=1455335575"
"13393","6.010829","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15621044 Win=665984 Len=0 TSval=1915940314 TSecr=1455335575"
"13394","6.010839","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15627914 Win=665984 Len=0 TSval=1915940314 TSecr=1455335575"
"13395","6.010852","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15634784 Win=665984 Len=0 TSval=1915940314 TSecr=1455335575"
"13396","6.010863","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15641654 Win=665984 Len=0 TSval=1915940314 TSecr=1455335575"
"13397","6.010877","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15645776 Win=665984 Len=0 TSval=1915940314 TSecr=1455335575"
"13398","6.010887","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15654020 Win=665984 Len=0 TSval=1915940315 TSecr=1455335575"
"13399","6.010900","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15660890 Win=665984 Len=0 TSval=1915940315 TSecr=1455335575"
"13400","6.010909","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15667760 Win=665984 Len=0 TSval=1915940316 TSecr=1455335575"
"13401","6.010924","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15670508 Win=665984 Len=0 TSval=1915940318 TSecr=1455335575"
"13402","6.010935","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15674630 Win=665984 Len=0 TSval=1915940318 TSecr=1455335581"
"13403","6.010949","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15681500 Win=665984 Len=0 TSval=1915940318 TSecr=1455335581"
"13404","6.010959","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15689744 Win=665984 Len=0 TSval=1915940318 TSecr=1455335581"
"13405","6.010974","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15692492 Win=665984 Len=0 TSval=1915940319 TSecr=1455335584"
"13406","6.010986","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15696614 Win=665984 Len=0 TSval=1915940319 TSecr=1455335584"
"13407","6.011004","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15700736 Win=665984 Len=0 TSval=1915940319 TSecr=1455335584"
"13408","6.011024","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15706232 Win=665984 Len=0 TSval=1915940323 TSecr=1455335584"
"13409","6.011036","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15710354 Win=665984 Len=0 TSval=1915940323 TSecr=1455335584"
"13410","6.011049","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15714476 Win=665984 Len=0 TSval=1915940324 TSecr=1455335584"
"13411","6.011059","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15717224 Win=665984 Len=0 TSval=1915940324 TSecr=1455335584"
"13412","6.011072","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15725468 Win=665984 Len=0 TSval=1915940324 TSecr=1455335584"
"13413","6.011082","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15730964 Win=665984 Len=0 TSval=1915940324 TSecr=1455335585"
"13414","6.011096","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15737834 Win=665984 Len=0 TSval=1915940324 TSecr=1455335585"
"13415","6.011106","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15740582 Win=665984 Len=0 TSval=1915940324 TSecr=1455335585"
"13416","6.011120","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15746078 Win=665984 Len=0 TSval=1915940326 TSecr=1455335589"
"13417","6.011130","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15752948 Win=665984 Len=0 TSval=1915940326 TSecr=1455335589"
"13418","6.011153","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15755696 Win=665984 Len=0 TSval=1915940326 TSecr=1455335589"
"13419","6.012202","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15761192 Win=665984 Len=0 TSval=1915940329 TSecr=1455335589"
"13420","6.012240","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15768062 Win=665984 Len=0 TSval=1915940329 TSecr=1455335592"
"13421","6.012264","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15773558 Win=665984 Len=0 TSval=1915940329 TSecr=1455335592"
"13422","6.012277","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15777680 Win=665984 Len=0 TSval=1915940329 TSecr=1455335592"
"13446","6.012577","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15781802 Win=665984 Len=0 TSval=1915940329 TSecr=1455335592"
"13447","6.012590","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15784550 Win=665984 Len=0 TSval=1915940329 TSecr=1455335592"
"13448","6.012605","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15788672 Win=665984 Len=0 TSval=1915940331 TSecr=1455335594"
"13449","6.012615","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15794168 Win=665984 Len=0 TSval=1915940331 TSecr=1455335594"
"13450","6.012628","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15799664 Win=665984 Len=0 TSval=1915940331 TSecr=1455335594"
"13451","6.012641","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15802412 Win=665984 Len=0 TSval=1915940332 TSecr=1455335594"
"13452","6.013778","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15805160 Win=665984 Len=0 TSval=1915940332 TSecr=1455335594"
"13508","6.021110","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15809282 Win=665984 Len=0 TSval=1915940334 TSecr=1455335598"
"13509","6.021156","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15814778 Win=665984 Len=0 TSval=1915940335 TSecr=1455335598"
"13510","6.021174","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15821648 Win=665984 Len=0 TSval=1915940335 TSecr=1455335598"
"13511","6.022277","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15824396 Win=665984 Len=0 TSval=1915940338 TSecr=1455335598"
"13512","6.022331","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15842258 Win=665984 Len=0 TSval=1915940338 TSecr=1455335600"
"13513","6.022354","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15854624 Win=665984 Len=0 TSval=1915940338 TSecr=1455335600"
"13514","6.022370","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15860120 Win=665984 Len=0 TSval=1915940340 TSecr=1455335603"
"13515","6.022380","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15869738 Win=665984 Len=0 TSval=1915940340 TSecr=1455335603"
"13516","6.029760","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15873860 Win=665984 Len=0 TSval=1915940344 TSecr=1455335603"
"13517","6.036783","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15879356 Win=665984 Len=0 TSval=1915940351 TSecr=1455335603"
"13558","6.038471","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15884852 Win=665984 Len=0 TSval=1915940354 TSecr=1455335603"
"13559","6.038538","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15899966 Win=665984 Len=0 TSval=1915940358 TSecr=1455335605"
"13560","6.038567","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15930194 Win=665984 Len=0 TSval=1915940358 TSecr=1455335605"
"13577","6.042578","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15941186 Win=665984 Len=0 TSval=1915940362 TSecr=1455335625"
"13606","6.047544","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15957674 Win=665984 Len=0 TSval=1915940363 TSecr=1455335625"
"13607","6.047591","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15967292 Win=665984 Len=0 TSval=1915940364 TSecr=1455335625"
"13608","6.047614","222.29.98.58","10.1.246.45","TCP","66","5201  >  51020 [ACK] Seq=1 Ack=15985154 Win=665984 Len=0 TSval=1915940364 TSecr=1455335625"
